article_id_1,article_id_2,count
661152002,691855012,4
568838009,661152002,3
638228002,661152002,4
661152002,757303014,2
506098016,691855012,17
506098016,568838009,5
568838009,757303014,4
598515018,789629002,2
598515018,640029001,2
789629002,862116007,4
640029001,789629002,3
640029001,812218001,5
748794001,862116007,2
640029001,748794001,4
640029001,862116007,3
554792001,789235001,8
428291001,860260001,6
766495013,815264001,2
639976002,877961003,2
710055001,809521001,4
594987002,884771003,6
496159007,825200002,5
496159007,689389018,5
474461002,594987002,2
474461002,564787001,4
712592003,725543001,2
772902001,824209003,3
535143002,733098013,3
577512007,733098013,3
832361001,854365003,6
301227002,717995011,5
301227002,822171002,5
399061008,662344008,10
700367005,755304001,2
399061008,636903001,4
554792001,636903001,4
737134001,775624002,2
737134001,853545001,2
689389018,708138023,3
684325001,700876002,3
753372003,802273002,3
797529004,826218003,3
797529004,888728004,2
643193003,671852004,4
643193003,652246005,3
392269007,714807003,5
459428009,714807003,2
587026025,749885001,2
552826024,888732003,3
552826024,784505004,3
552826024,824209003,4
784505004,888732003,2
788298001,888732003,3
516712001,888732003,7
784505004,787880001,3
784505004,824209003,2
516712001,784505004,2
516712001,787880001,8
516712001,824209003,4
734273003,861620001,3
764927002,797710002,4
688105007,750330003,5
589748005,678983008,2
678983008,803969008,3
589748005,803969008,3
857427006,859318001,2
630714001,708977002,2
613942009,876053003,3
501620036,861451002,2
474461002,887770003,2
474461002,861451002,2
695632033,738899005,5
701134017,738899005,2
769748006,857227001,2
769748006,817353006,3
650677004,817353006,7
673396014,817353006,2
650677004,673396014,2
637549012,675662004,3
568597018,637549012,5
637549012,674071001,2
729006001,733098013,8
458239001,704048003,3
611584004,704048003,2
458239001,611584004,5
751942001,772349009,7
673396001,825811002,3
673396001,772902005,2
732534001,868283001,3
710438001,756405002,2
710085003,716590007,2
636140003,849591001,2
701738003,710438001,5
564787014,734273003,4
564787014,796210010,15
611378001,656719009,3
611378001,734273003,3
611378001,797624002,3
656719009,734273003,4
656719009,797624002,2
634426005,656719009,2
634426005,797624002,5
594987002,616849012,13
831547001,877961007,2
594987002,877961007,6
573716005,826203001,8
573716005,783440004,3
573716005,689389033,10
689389033,783440004,5
692632001,702883001,3
695632033,803969008,2
594987002,928152003,2
772349009,783388001,3
681373010,783388001,2
662085001,662592002,2
307656023,553057005,2
573716072,783245003,6
783245003,871957001,2
737134001,783245003,3
702883001,772902001,6
772902001,802273002,8
568838009,733814001,2
787053001,876053003,7
787053001,841434002,3
630514003,797624002,3
630514003,772899001,2
507909022,630514003,2
630514003,643702001,3
507909022,772899001,4
507909022,643702001,3
529012025,681178007,3
681178007,702292001,2
473507001,830770001,6
473507001,496159009,2
529012025,665851004,5
666354005,798579002,3
710877001,783245003,2
710877001,796771002,3
783245003,796771002,2
729315004,844059001,3
560389002,832361001,15
734273003,772349009,8
727347005,743562002,2
502224007,665851001,2
578816002,665851001,2
678342008,678983008,3
514577017,788298001,2
514577017,772902001,2
737543002,769748006,5
564787001,841434002,7
564787001,798407001,5
623522002,734460011,10
717943002,734460011,3
573716005,695857002,5
656719009,785416003,3
370594020,656719009,2
370594020,851142001,3
550888009,908417001,2
656719009,851142001,2
632307011,738899005,2
632307011,700124001,2
632307011,680214001,2
714807003,738899005,11
534357002,834794002,4
534357002,700124001,3
714807003,834794002,2
680214001,834794002,2
568597018,862414001,2
529012025,708175005,2
560389002,630714001,4
700935001,827349001,2
568597018,827349001,3
639448011,854193004,5
755604001,909920001,2
791132001,887659010,2
325087018,729928018,2
189634001,764895002,11
754223008,757557003,2
301227002,700124001,3
721135003,842605004,4
534357002,821421001,2
534357002,769748006,5
769748006,821421001,2
714807003,769748006,7
634825001,729006001,2
665481010,678692006,4
634009011,665481010,5
680262018,783245003,2
578816002,841238002,4
708138023,753237011,4
678342008,753237011,3
678342008,708138023,2
537688010,717477012,3
607642009,631536015,6
512251003,615085004,3
535143002,671852004,3
683159002,772902001,7
535143002,700367005,4
464454017,613465002,2
613465002,631418001,5
428291001,812530002,2
616849012,752814004,19
618800009,764927002,2
618800009,662084001,2
705145001,788298001,2
594978029,857427006,2
372008001,859622001,4
516712001,857427006,5
512251003,871957001,2
631653006,844059001,4
775624002,783440004,5
507909022,775624002,2
370594021,788298001,2
506098016,887770003,2
639685006,702292001,2
582245001,678296002,2
766139004,798915001,11
372008001,713995004,2
721488008,797529004,2
675508002,738899005,2
512251003,844059001,15
706371001,860260001,6
553139001,780188001,3
539197011,553139001,4
625939035,723620001,4
598515018,767699001,2
496159007,598515018,3
665851001,767699001,2
496159007,767699001,3
496159007,665851001,3
564787014,783440004,4
639738002,858880001,2
752814004,780188001,12
325087018,613459017,3
325087018,607642009,2
607642009,613459017,7
673396001,846753002,2
673396001,695632033,2
428291001,780188001,3
428291001,697649001,4
501620036,925404001,2
501620036,599718002,2
501620036,817353006,2
752458001,925404001,2
599718002,752458001,3
752458001,817353006,2
743229002,887653002,2
743229002,832481001,2
464454017,534357002,4
464454017,768947001,3
541418003,639976002,2
711193001,722468001,6
581275009,632307011,2
428291001,636140003,17
630326001,634426005,2
399061008,685647001,5
372008001,685647001,3
743562002,797710002,3
797710002,807329002,6
743562002,807329002,3
316441025,552826024,2
634669003,674071001,2
789235001,832481001,8
789235001,798407001,3
512251003,630326001,5
630326001,674606048,5
630326001,849257001,3
512251003,559076002,2
559076002,688474001,2
674606048,688474001,4
688474001,849257001,2
674606048,849257001,12
767699001,826203001,3
787260004,826203001,3
534357002,767699001,4
534357002,787260004,3
611378001,767699001,6
516712001,611378001,8
516712001,787260004,4
594987002,878096003,4
594987002,864415003,4
701738003,878096003,2
701738003,864415003,2
598515018,721609001,4
713578001,721609001,4
614426001,617828003,2
614426001,765433001,3
765433001,817067001,2
809521001,820308002,2
717995011,820308002,2
631536015,820308002,2
712594003,746329001,3
700935001,771034001,3
730683019,856923001,4
658923002,756099008,2
226959008,756099008,3
226959008,658923002,2
678692006,884771003,3
678695002,884771003,2
678692006,678695002,5
691855012,697054058,2
568597018,701738003,5
189634001,568597018,5
554772041,787260004,5
671057004,733098013,2
884771003,903735001,2
822171002,884771003,2
728329001,861956002,2
812218001,861956002,4
749388002,812218001,2
861956002,869131001,2
749388002,869131001,3
749388002,765433001,3
746168003,775624002,5
689816005,887770003,2
473507001,620746001,2
636586003,752814004,2
664074078,887770003,3
711649004,832361001,7
746168003,882900013,2
769748013,882900013,2
685534002,746168003,2
674071001,831547001,3
757303014,772899001,4
562245098,766439003,5
671852004,819520005,3
671852004,849257001,3
819520005,841434002,10
819520005,849257001,2
688474001,826218003,4
549253007,748794001,6
482207013,748794001,3
482207013,549253007,2
664074078,665481010,4
376172002,599718002,2
622026001,752814004,2
428291001,671852004,6
796210010,870883001,4
501620036,798579002,3
501620036,695632033,3
626816001,689389018,4
626816001,753210002,2
689389018,753210002,4
399061008,572127015,2
471566003,572127015,2
674606030,825318008,3
685814023,803647001,3
564787001,572127015,2
708138023,872298002,2
615085004,618800009,2
640662007,678983008,3
554792001,671852004,15
534357002,701203001,4
534357002,869131001,2
607642009,820357001,4
582737004,684325001,2
534357002,904260002,2
798579002,887653002,9
849257001,884771003,9
673771003,689389033,6
689389033,743229002,6
623522002,803647001,2
496159007,568597018,5
721762001,851400004,2
625939035,876053003,6
604837005,720125002,2
428291001,720125002,4
533618007,604837005,2
604837005,730683019,2
604837005,864339003,2
533618007,730683019,3
730683019,864339003,2
428291001,864339003,5
671800001,800528001,3
625939035,825811002,3
630714001,714807003,8
714807003,757303014,7
630714001,757303014,2
630714001,634669003,3
721762001,797710002,6
772349009,894673001,3
791132001,894673001,3
640605005,894673001,2
640605005,791132001,4
711193001,798407001,7
689389033,711193001,4
663233002,719084002,4
570003040,820357001,3
665481010,747629002,2
710085003,717943002,2
710085003,755604001,2
710085003,783627002,2
553057005,717943002,2
755604001,783627002,3
553057005,755604001,2
553139001,618800009,2
714807003,882900013,5
474461002,714807003,6
474461002,841238002,2
638039001,701735009,3
701735009,754176003,3
631536015,788298001,4
516712001,631536015,4
189634001,713991002,2
710438001,747634002,2
599718002,697054058,5
719084002,839673001,3
689365016,734273003,2
428291001,674047003,5
428291001,664138002,2
674047003,753237011,8
719209001,753237011,8
664138002,753237011,2
674047003,719209001,5
663233002,807329002,2
772899001,807329002,6
780188001,820357001,5
733098013,780188001,11
634009011,825811002,4
819520005,825811002,3
768632003,883235001,2
839673001,884319002,2
752039002,931981001,2
226959008,701134017,4
632307011,838817001,2
688105007,861514001,4
807329002,868283001,3
787880001,807329002,5
357792011,807329002,2
757303014,807329002,4
701738003,862970004,2
357792003,564787001,3
512251003,520829003,2
520829003,826203001,2
512251003,832018001,13
826203001,832018001,4
665851001,678692006,3
637661002,665851001,2
643702001,771774002,3
578816002,887653002,2
578816002,643702001,2
632307011,730683019,5
512251003,632307011,7
768632003,787558001,3
787558001,861600002,2
534357002,665851001,5
594978005,736923009,2
820308002,849339001,2
458239001,713699005,6
399061008,736049003,5
638228002,736049003,2
399061008,674052006,3
458239001,638228002,8
496159007,564787001,3
803083001,831547001,3
803083001,876053003,6
803083001,888728004,2
831547001,876053003,8
831547001,888728004,3
757557003,832481001,5
688933007,772902001,10
699924001,772902001,7
699924001,713991002,2
688933007,706371001,3
699924001,706371001,2
688933007,699924001,4
473507001,816953001,2
516712001,730122002,6
662344008,730122002,2
616849012,662344008,7
301227002,727347005,6
722179001,734273003,2
507909022,707203004,2
636903001,851400004,3
757303014,851400004,4
733098013,851400004,8
636903001,733098013,2
733098013,757303014,5
189634001,666354005,8
665851001,876053003,5
554792001,665851001,3
627197005,778522001,2
627197005,714807003,3
714807003,778522001,2
757303014,778522001,2
656719009,856923001,2
656719009,757303014,3
581275009,796210010,10
215303005,796210010,5
399061008,783417001,6
749968003,832018001,2
537688010,749968003,5
861514001,865888002,5
689365016,861514001,2
675508002,865888002,3
636903001,675508002,2
636903001,689365016,3
675508002,689365016,2
680262018,859622001,2
611378001,771774002,5
307656023,761204001,2
638228002,746562001,3
637661002,720125002,3
703806003,715606003,2
715606003,753372003,2
703806003,753372003,2
640029001,710854001,4
719209001,832481001,9
663510001,752814004,6
743229002,872000001,2
757557003,852174002,2
301227002,791428001,8
540701008,626263011,2
540701008,732534001,2
540701008,675853002,2
458882004,540701008,2
737134001,804661001,8
390512018,757303014,3
639738005,672568003,2
672568003,674071001,5
639738005,674071001,3
534357002,743905001,2
743562002,762082001,2
720125002,776850003,2
778522001,825811002,3
720504003,825811002,2
685811018,844059001,3
689389033,838726006,2
772902001,784505004,8
599718002,714807003,12
766826002,925404001,2
399223025,743229002,5
399223025,706016035,9
529012025,780188001,9
761323002,861620001,3
630714009,746168003,2
746168003,761323002,2
651334005,674606048,2
638039001,721033002,4
700935001,851142001,8
809521001,909921002,3
504155020,613459017,6
639460003,772902001,4
357792011,772902001,20
357792011,643577001,2
643577001,721609001,2
643577001,680214001,2
357792011,639460003,2
639460003,674020001,2
639460003,680214001,2
357792011,680214001,2
680214001,721609001,3
696209005,747564003,3
674047003,696209005,2
696209005,798407001,2
674047003,752814004,15
674047003,798407001,2
672568003,752814004,6
573716072,803647001,3
607642009,803647001,5
573716072,607642009,7
673771003,783245003,3
673771003,750330003,3
673771003,693612004,2
750330003,783245003,6
693612004,783245003,2
693612004,750330003,4
738899005,803662001,3
650677004,803662001,3
631418001,876053003,4
785416003,803647001,7
691579001,803647001,2
638039001,803647001,2
537688010,691579001,3
671800001,878096003,2
671800001,788455007,3
671800001,675662004,2
675662004,736049003,2
854602008,878096003,2
788455007,878096003,3
675662004,788455007,4
768947001,804661001,2
755604001,884771003,3
671800001,767699001,2
651456013,796210010,3
302334003,772902001,3
560389002,781758005,2
372008001,781758005,2
788455007,826203001,2
625939035,639496002,2
573716072,878629002,4
411758014,783245003,3
580869001,789407001,4
687173004,844059001,9
722468001,780188001,3
722468001,797529004,2
730683019,838817001,4
301227002,555353017,4
453358003,554792001,3
732811001,871957001,4
399061008,636586003,3
553139001,825318008,6
572127015,596472002,3
692632001,787558001,2
764405001,851142001,7
764405001,774148003,2
774148003,851142001,3
613459017,739680009,2
699755010,710877001,3
607642009,710877001,2
640605005,720125002,3
562245098,664074078,4
562245098,772899001,8
689389033,840203001,2
787880001,853545001,2
732534001,853545001,5
496159007,616635003,2
428291001,616635003,2
616635003,789235001,2
496159007,640478001,2
496159007,793886001,3
496159007,789235001,3
496159007,674071001,4
428291001,640478001,3
640478001,674071001,2
674071001,726578003,2
428291001,793886001,9
674071001,793886001,3
428291001,789235001,6
428291001,674071001,6
663472005,688105007,3
688105007,746168003,8
573716005,894673001,4
652742003,894673001,2
573716005,652742003,5
464363016,611378001,3
529012025,721609001,15
357792011,708138023,2
326885022,766495013,2
673396014,766495013,5
618800009,723620001,2
618800009,673396014,4
747629002,778522001,2
671344001,732534001,2
639976002,683159002,4
683159002,903861001,2
730683019,903861001,3
683159002,732534001,4
730683019,732534001,5
674047003,683159002,6
372008001,674047003,2
683159002,730683019,5
752458001,787880001,5
746168003,752458001,2
787880001,855076001,5
855076001,877961007,2
746168003,855076001,3
787880001,877961007,2
746168003,877961007,2
678692006,791787001,3
734461004,775624002,4
534357002,555353017,3
555353017,675508002,2
370594020,730683019,4
370594020,720125002,4
742570002,772902001,4
660500002,772902001,7
660500002,742570002,2
501619017,573716005,2
501619017,695632033,2
698899003,700124001,2
783417001,807329002,2
844059001,888732004,2
534357002,884319002,3
534357002,680262018,8
680262018,884319002,2
584483003,730122002,5
399223025,791787001,5
301227002,710056010,3
301227002,570003040,15
372008001,638228002,6
761323002,826203001,5
674606030,826203001,4
638039001,797710002,5
761323002,797710002,3
674606030,797710002,5
638039001,761323002,2
638039001,674606030,4
640116001,832361001,2
674606030,761323002,6
662084001,772899001,2
662084001,674606030,3
674606030,772899001,6
743562002,796210010,3
726199002,861600002,2
587524002,876053003,2
748566030,801512001,8
714807003,872298002,6
399061008,734460011,3
399061008,777019001,5
399061008,911108003,3
832481001,911108003,3
794768003,838817001,2
772899001,853545001,4
714807003,868166002,3
496159009,539197011,2
594987002,678518003,2
678518003,689365016,3
573716005,754223007,5
631418001,715474001,2
372008001,715474001,9
307656023,573716005,4
372008001,631418001,6
631418001,832361001,5
573716005,631418001,4
678692006,719084002,3
719084002,878096003,3
678692006,844059001,6
399061008,630141007,5
529012025,719209001,15
699924001,700935001,3
553139001,839673001,3
553139001,871957001,2
839673001,877961007,2
736923009,877961007,2
736923009,871957001,2
753210002,827349001,3
757557003,783388001,5
696209005,732811001,2
637661002,868283001,6
539197011,868283001,2
539197011,732534001,7
637661002,851142001,6
539197011,851142001,2
226959008,584631018,3
671777034,752742014,3
594987002,683159002,2
683159002,851142001,2
594987002,851142001,8
671777022,825811002,3
554772041,738899005,4
554772041,637549012,2
722468001,738899005,7
637549012,738899005,2
637549012,722468001,2
581275009,733098013,8
215303005,733098013,4
841434002,861600002,4
702292001,716590007,5
509091023,702292001,5
509091023,716590007,3
637661002,723620001,8
564787001,626168001,5
529012025,681373010,7
757303014,864415003,6
729928018,798579002,4
868283001,878629002,2
769748013,909920001,4
662344008,769748013,4
662344008,857227001,3
662344008,878629002,3
857227001,878629002,2
634669003,758513001,3
766439003,857227001,4
372008001,766439003,3
685814023,857227001,3
372008001,685814023,3
757303014,831547001,5
746329001,907188001,4
529012025,713578001,5
634426005,713578001,3
634426005,772349009,4
713578001,772349009,4
689389018,706016035,2
650677004,706016035,3
650677004,689389018,9
650677004,758513001,2
629764002,734460011,3
629764002,865888002,2
692632001,818620001,3
788298001,818620001,2
594987002,818620001,4
752458001,796610001,2
631536015,782502001,2
372008001,768947001,7
673396001,788455007,5
736923009,831547001,2
673396001,736923009,3
673396001,831547001,2
753237011,766435011,5
745073002,797710002,2
630714001,774543005,2
529012025,888732004,3
502224007,888732004,2
723620001,729006001,2
458239001,768217001,2
458239001,693612004,2
539197011,688105007,5
572127015,636140003,3
504155020,636140003,6
636140003,664074037,5
636140003,815264001,5
636140003,673396001,6
369796032,636140003,3
572127015,616849012,3
504155020,572127015,3
572127015,815264001,3
572127015,673396001,3
369796032,572127015,2
693485002,815264001,2
693485002,766495013,2
616849012,815264001,2
616849012,673396001,4
504155020,664074037,3
504155020,766495013,3
504155020,673396001,4
369796032,504155020,2
664074037,815264001,3
664074037,766495013,2
664074037,673396001,2
369796032,815264001,5
673396001,766495013,5
369796032,673396001,3
820308002,853545001,2
699924001,716153002,3
573716005,700367005,4
554772041,755304001,3
504155020,851317003,2
807329002,825318008,2
807329002,872575001,3
562245098,650677004,3
714807003,849257001,2
714807003,729006001,6
729006001,849257001,2
807329002,809521001,4
631653006,678983008,3
647207004,678983008,3
631653006,647207004,2
630326001,695857002,4
747045003,772349009,3
372008001,747045003,7
573716005,868283001,5
458239001,778522001,3
681373010,832481001,4
714807003,755566001,3
715474001,721135003,5
695857002,715474001,5
507909002,715474001,3
507909002,695857002,2
704048003,820357001,2
618800009,820357001,4
554772041,788455007,7
780188001,788455007,4
399223025,695632033,6
695632033,802273002,5
189634001,840203001,5
534357002,726165001,2
673771003,758513001,6
683159002,752458001,2
764838002,768947001,3
716590007,768947001,3
716590007,764838002,3
636140003,681373010,3
215303005,560389002,5
772349009,816953001,5
357792011,907188001,3
594978029,651334005,2
594978029,844059001,3
594978029,635280002,2
489435016,729928018,2
729928018,849361003,3
554772041,777019001,2
733814001,783440004,2
678692006,705860003,2
700976001,804661001,2
665481010,721135003,5
747050001,750488002,5
728329001,750488002,4
638228002,707051002,2
707051002,769748013,2
707051002,848523001,4
689389018,707051002,3
638228002,811368002,2
663233002,811368002,2
769748013,811368002,2
638228002,748566030,4
638228002,848523001,4
638228002,689389018,6
663233002,748566030,2
663233002,848523001,2
663233002,689389018,3
689389018,848523001,5
689365016,689389018,3
796210010,860867002,6
796210010,888732004,2
458239001,887653002,7
627197005,796210010,3
634825001,841434002,2
634825001,832361001,3
506098016,826218003,2
559076002,584483003,2
552826024,877961007,3
458239001,756192002,8
458239001,683356005,3
458239001,804661001,6
575141005,756192002,2
756192002,804661001,4
575141005,804661001,2
794468003,797710002,2
584631018,749968003,2
573716005,656719009,9
399223025,411758014,2
411758014,699755010,2
399223025,699755010,2
728156014,791132001,5
643702001,791132001,2
643702001,728156014,2
753372003,759410006,2
674020001,775624002,2
674020001,787880001,2
807329002,817353006,3
733814001,783417001,2
783417001,857227001,6
783417001,817353006,2
665481010,788298001,9
788298001,859622001,5
554792001,859622001,6
554792001,865142001,2
849257001,887659010,3
619502002,720125002,3
700367005,720125002,15
535143002,720125002,3
619502002,700367005,2
815264007,857163002,5
573716005,766274001,3
573716005,614496004,3
730365003,742570002,2
845711002,894673001,2
692632001,701244001,2
692632001,803647001,3
692632001,860867002,2
458239001,692632001,7
636140003,854602008,2
537688010,636140003,5
636140003,860867002,3
537688010,701244001,3
582462006,803647001,3
721609001,803647001,7
458239001,803647001,2
582462006,860867002,3
721609001,860867002,5
237222012,860260001,2
516712010,860260001,3
237222012,640241001,2
237222012,815264001,2
675662004,887770003,3
372008001,723456003,3
701735009,791787001,3
604837005,791787001,2
604837005,701735009,2
502224007,827349001,2
802273002,827349001,2
502224007,802273002,3
721135003,802273002,5
756192002,832481001,3
729315004,832361001,4
708175005,729315004,2
708175005,832361001,2
643577001,841434002,5
643577001,688105007,3
727347005,861620001,2
664074079,727347005,4
696209005,861620001,2
820357001,861620001,2
428291001,803662001,3
618800009,674606048,7
717477012,721609001,2
717477012,832018001,2
666354005,815264001,2
564787014,692632001,5
564787001,692632001,11
692632001,850359001,2
554792001,692632001,12
564787014,719209001,6
554792001,850359001,2
540701008,793886001,3
678692006,693612004,2
554792001,693612004,2
622966002,714807003,2
764895002,798579002,3
578816002,772902001,6
616849012,775996014,3
578816002,775996014,2
301227002,616849012,7
301227002,578816002,3
578816002,616849012,5
301227002,832018001,5
301227002,634426005,4
714189001,832018001,6
399061008,663233002,4
540701008,714807003,3
714807003,783707043,4
512251003,783707043,4
540701008,783707043,3
512251003,882882005,7
832361001,882882005,7
525500033,788455007,2
226959008,788455007,4
226959008,525500033,2
458239001,793886001,2
909920001,925404001,3
370594020,754238019,2
798579002,883235001,4
650677004,798579002,6
552826024,883235001,2
650677004,811368002,2
376172002,552826024,2
552826024,819520005,4
650677004,819520005,2
638039001,689816005,3
754176003,798579002,2
711193001,825318008,3
372008001,825318008,2
636903001,640745005,2
357792003,636903001,3
357792003,749968003,3
555362001,636140003,2
715474001,772902001,17
721135003,772902001,5
552826024,715474001,5
496159009,529012025,3
579777001,594987002,2
189634001,688341002,3
617245002,733098013,2
617245002,754176003,2
663441001,733098013,3
687173004,749885001,2
691855012,803647001,2
732534001,772902001,16
772902001,790315001,4
717477012,732534001,2
301227002,717477012,5
717477012,837438001,2
717477012,790315001,2
623522002,732534001,5
732534001,837438001,2
301227002,623522002,2
301227002,837438001,2
301227002,770703002,2
623522002,790315001,3
770703002,837438001,2
713991002,781758005,2
733814001,749885001,2
683159002,887653002,2
692632001,700935001,5
700935001,721762001,12
759410006,830770001,2
703279001,841434002,2
464454017,529012025,2
464454017,630326001,3
630326001,764405001,6
464454017,764405001,2
625939035,706016035,2
787880001,830770001,7
636903001,730683019,2
730683019,796610001,3
606191001,784922002,2
534357002,613459017,5
706371001,858856005,2
857227001,858856005,2
858856002,858856005,6
746329001,858856005,2
706371001,858856002,3
706371001,746329001,4
857227001,858856002,3
458239001,858856002,3
458239001,746329001,2
729006001,880707001,3
596472002,617245002,3
617245002,663472005,4
596472002,663472005,2
596472002,880707001,2
723456003,815264001,2
392269007,653546003,2
733098013,747564003,3
747564003,861620001,2
680214001,783388001,3
733098013,783388001,3
637268002,680214001,2
680214001,691579001,2
680214001,733098013,5
680214001,861620001,4
691579001,733098013,2
544181001,733098013,2
307656023,615021002,3
537688010,744152003,2
399223025,553139001,8
553139001,878629002,3
728156014,753237011,6
733098013,755566001,5
372008001,733098013,10
764895002,928152003,2
764895002,793886001,2
516712001,764895002,3
516712001,793886001,7
848523001,879166003,6
672625005,673771003,2
652246005,815264001,3
697649001,841434002,6
630326001,673771003,4
523160018,630326001,3
854193004,893795001,2
675662004,708138023,3
716153002,797710002,2
714189001,825318008,4
568597018,663942008,2
399061008,761285001,3
714807003,719084002,9
357792011,719084002,5
631536015,691855012,7
772899001,887653002,2
573716005,758513001,14
685647001,697495002,2
608069011,685647001,5
558981005,685647001,3
584483003,695857002,9
584483003,713699005,10
695857002,713699005,2
703050001,764405001,4
681373010,703050001,3
681373010,832361001,6
703050001,832361001,3
817095001,894673001,6
704048003,772349009,3
512251003,766439003,5
673396001,766439003,2
512251003,673396001,11
616849012,713699005,4
859736002,886226002,3
634426005,859736002,3
568838009,665852001,3
523160018,638228002,2
673771003,765865001,2
748794001,765865001,3
638228002,750330003,8
638228002,673771003,2
772349009,807329002,4
772902001,807329002,16
832481001,903861001,2
575141005,884771003,4
832481001,884771003,5
599718002,787880001,6
714807003,817067001,6
784505004,825200002,2
714807003,825200002,5
825200002,831547001,2
714807003,831547001,9
674020001,729015004,2
464454017,615085004,5
618800009,638039001,8
611378001,859736002,3
788298001,819520005,4
809521001,817095001,2
357792011,852679002,2
747485007,815669002,2
638039001,726578003,2
189634001,567760006,2
778522001,841434002,2
841434002,872000001,5
632307011,851400004,2
701735009,859736002,2
774543005,844129001,2
721033002,800528001,2
772902001,800528001,5
783388001,888732003,5
635504002,783388001,2
783388001,800528001,2
372008001,783388001,3
635504002,888732003,2
673396001,803647001,5
788298001,789235001,6
788298001,887653002,5
789235001,880521001,4
880521001,887653002,3
653188018,820357001,2
718086004,876053003,3
534357002,772902005,3
766495013,772902005,2
560389002,637549012,2
737543002,738899005,3
680262018,780188001,5
678983008,832481001,6
520427006,647207004,3
539197011,872000001,3
529012025,842605004,9
458239001,842605004,9
686270004,751942001,4
573716072,715474001,3
573716072,758513001,7
770703002,797529004,3
706268033,721762001,3
594978029,721762001,5
700367005,798407001,2
562245098,798407001,7
640662007,749699011,2
749699011,803647001,4
674606048,854193004,4
674606048,859736002,4
594987002,854193004,12
684325001,689816005,3
562245098,689816005,5
689816005,869131001,2
671163001,689816005,2
689816005,772899001,4
460363016,562245098,2
671163001,684325001,4
638039001,684325001,2
684325001,747045003,2
618800009,684325001,2
562245098,869131001,3
562245098,671163001,2
562245098,638039001,5
671163001,747045003,2
618800009,747045003,2
747045003,772899001,2
715606003,765433001,2
372008001,506993012,2
372008001,553139001,4
564787014,752830002,5
844059001,855076001,3
680214001,844059001,3
535143002,615085004,2
237222012,615085004,2
615085004,733098013,2
544181001,714807003,3
753210002,831547001,3
663942008,748566030,2
369796032,791787001,3
540701008,887659010,3
689029005,751942001,2
751942001,764405001,3
689029005,746329001,4
746329001,764405001,2
572797050,841434002,2
815264007,841434002,6
534357002,778522001,3
696209005,778522001,6
803083001,825811002,2
399223025,639738002,4
568601018,714807003,3
570003040,662344008,3
560389002,639685006,4
399061008,761218004,3
734273003,815264007,2
714084001,714807003,4
714807003,811368002,2
570004078,596472002,2
596472002,684325001,4
399061008,596472002,10
596472002,853545001,4
570004078,684325001,3
307656023,684325001,2
674047003,684325001,2
684325001,853545001,3
307656023,674047003,4
662084001,674047003,2
399061008,662084001,3
788298001,791787001,4
689365016,753237011,2
750330003,832481001,6
399061008,732364004,3
189634001,794768003,6
643193003,772349009,2
369796032,772349009,2
594978029,643193003,2
399223025,594978029,5
399223025,643193003,4
369796032,643193003,2
751942001,778522001,2
772902001,778522001,5
630326001,778522001,2
630326001,751942001,5
640241001,772570004,2
458239001,758706001,3
811222002,859622001,3
625939035,768947001,5
562245098,815264001,3
815264001,881880001,2
611378001,753210002,2
701738003,887770003,2
506098016,701738003,3
678983008,701134017,2
325087018,678983008,3
678983008,888728004,2
678983008,726578003,2
325087018,701134017,2
701134017,888728004,2
325087018,726578003,2
678692006,746329001,10
369796032,678692006,5
537688010,820308002,6
748794001,771612003,3
553057005,794768003,3
701738003,863646003,4
753237011,876053003,10
610611011,709294001,2
458239001,616849012,4
753237011,859318001,2
301227002,852458002,2
372008001,852458002,3
598515018,829646009,3
598515018,854356006,2
829646009,854356006,2
654380005,768947001,3
715474001,744722001,3
399223025,655347006,4
399223025,660500002,2
825318008,840203001,6
729928018,825318008,2
691855012,840203001,3
714807003,840203001,2
729928018,840203001,4
691855012,748566030,2
714807003,748566030,7
729928018,748566030,4
714807003,729928018,3
677932002,772902001,12
677932002,700986003,2
554792001,700986003,2
680262018,732534001,3
766274001,775624002,3
662592002,673396001,6
539197011,568838009,5
594987002,634426005,4
539197011,594987002,6
623522002,758513001,2
758513001,787368002,2
482207013,657661002,2
632307011,876053003,4
581275009,851400004,3
581275009,687173004,3
687173004,851400004,2
643577001,715474001,3
715474001,825811002,5
674047003,715474001,2
189634001,643577001,8
674047003,825811002,4
674047003,859736002,2
640605005,784505004,3
428291001,643702001,3
399061008,630714009,5
671852004,688105007,16
637549012,671852004,4
637549012,688105007,3
562245098,753210002,3
708977002,753210002,2
562245098,717477012,4
708977002,717477012,2
562245098,708977002,2
607642009,887659010,2
607642009,708977002,2
594987002,850359001,2
675662004,888732003,2
519512002,617249034,2
617249034,706371001,3
564787001,643193003,5
739944001,772349009,2
534357002,664074037,3
301227002,859318001,3
464454017,859318001,2
791132001,792456001,3
237222012,573716072,6
237222012,757557003,4
573716072,691579001,2
691579001,768947001,6
691579001,757557003,2
768947001,832361001,12
638039001,725038005,2
189634001,782502001,4
791132001,797710002,13
665538001,752814004,4
635280002,752814004,2
611378001,691553001,2
638228002,691553001,4
525518005,730365003,2
525518005,884771003,2
611378001,884771003,4
357792011,611378001,4
611378001,638228002,5
730365003,884771003,2
662344008,787558001,2
619502002,832361001,2
529012025,851400004,4
636140003,809521001,2
688933007,809521001,2
731616003,768632003,2
768632003,848307002,7
768632003,916335001,2
